"pseudotime_bin","mean_pseudotime","program","mean_UCell","scaled_score"
11,5.13146692423583,"YAP/TEAD",0.222756037004602,-0.227485472689083
11,5.13146692423583,"Integrin/FAK",0.105660693730683,-1.08773830992139
11,5.13146692423583,"RhoA/ROCK",0.137643291660875,-1.36252139725372
11,5.13146692423583,"Myofibroblast",0.230654749786229,-0.553524651747275
11,5.13146692423583,"ECM organization",0.113902815565404,0.749867322804755
11,5.13146692423583,"Fibroblast activation",0.0587111748192403,-0.587969924611031
11,5.13146692423583,"Inflammation",0.0476438989218423,-1.57268957599367
11,5.13146692423583,"TGF-beta",0.14452755832942,-1.11891028430089
11,5.13146692423583,"TGF-beta/SMAD",0.165592583777382,-1.41030660349396
12,6.09752401217608,"YAP/TEAD",0.194330642456539,-0.806800648290946
12,6.09752401217608,"Integrin/FAK",0.112693621919497,-0.94607165577075
12,6.09752401217608,"RhoA/ROCK",0.152091526781845,-0.96496847420973
12,6.09752401217608,"Myofibroblast",0.338434993281485,0.421435611977179
12,6.09752401217608,"ECM organization",0.13285180146835,1.64318581415906
12,6.09752401217608,"Fibroblast activation",0.0758534032177468,0.906106321254547
12,6.09752401217608,"Inflammation",0.0506951427626864,-1.29802653287322
12,6.09752401217608,"TGF-beta",0.145313136065688,-1.07081615897899
12,6.09752401217608,"TGF-beta/SMAD",0.174439406768088,-0.941793657859457
13,6.33280658907304,"YAP/TEAD",0.23137251020142,-0.0518800409107153
13,6.33280658907304,"Integrin/FAK",0.114111174556562,-0.917517412959795
13,6.33280658907304,"RhoA/ROCK",0.153238268889561,-0.93341509256255
13,6.33280658907304,"Myofibroblast",0.380608941732155,0.802933394597946
13,6.33280658907304,"ECM organization",0.133385354744363,1.66833929783501
13,6.33280658907304,"Fibroblast activation",0.0680827439723477,0.22883396649593
13,6.33280658907304,"Inflammation",0.0513162833070738,-1.24211348199109
13,6.33280658907304,"TGF-beta",0.142860177785193,-1.22098956322034
13,6.33280658907304,"TGF-beta/SMAD",0.166589280674442,-1.35752320321151
14,6.50456746733995,"YAP/TEAD",0.256280394641227,0.455747581415493
14,6.50456746733995,"Integrin/FAK",0.100127797264595,-1.19918931710776
14,6.50456746733995,"RhoA/ROCK",0.146446223723048,-1.12030279107978
14,6.50456746733995,"Myofibroblast",0.329518710045197,0.3407805533729
14,6.50456746733995,"ECM organization",0.126928784611063,1.36395501466833
14,6.50456746733995,"Fibroblast activation",0.0631556982909443,-0.200595728625901
14,6.50456746733995,"Inflammation",0.0523457881346713,-1.14944080697574
14,6.50456746733995,"TGF-beta",0.156274905657253,-0.399721885112199
14,6.50456746733995,"TGF-beta/SMAD",0.158177726794065,-1.80298502492971
15,6.69410944509923,"YAP/TEAD",0.274173056140416,0.820403569597509
15,6.69410944509923,"Integrin/FAK",0.0987066191732151,-1.22781658867271
15,6.69410944509923,"RhoA/ROCK",0.145110402034292,-1.15705882478109
15,6.69410944509923,"Myofibroblast",0.348441508204731,0.511952705946818
15,6.69410944509923,"ECM organization",0.127917498528552,1.41056629137079
15,6.69410944509923,"Fibroblast activation",0.0677955102790149,0.203799354411406
15,6.69410944509923,"Inflammation",0.0552264088766607,-0.890136700080181
15,6.69410944509923,"TGF-beta",0.154450456428631,-0.511417120088753
15,6.69410944509923,"TGF-beta/SMAD",0.165292794345317,-1.42618295029488
16,6.87964379961881,"YAP/TEAD",0.282748770239803,0.995178322890643
16,6.87964379961881,"Integrin/FAK",0.109875284371573,-1.00284238340545
16,6.87964379961881,"RhoA/ROCK",0.139086173274572,-1.32281953759204
16,6.87964379961881,"Myofibroblast",0.362531047681095,0.63940408922594
16,6.87964379961881,"ECM organization",0.126976266165894,1.3661934537672
16,6.87964379961881,"Fibroblast activation",0.0791050709968742,1.18951402504316
16,6.87964379961881,"Inflammation",0.0567754492205951,-0.750697128228831
16,6.87964379961881,"TGF-beta",0.162976294578686,0.0105461555140406
16,6.87964379961881,"TGF-beta/SMAD",0.174552667779117,-0.935795544190996
17,7.15404695824561,"YAP/TEAD",0.264524213232965,0.623758238471727
17,7.15404695824561,"Integrin/FAK",0.107954699948337,-1.04152936583282
17,7.15404695824561,"RhoA/ROCK",0.151849300507755,-0.971633493327717
17,7.15404695824561,"Myofibroblast",0.347263732236655,0.501298761112345
17,7.15404695824561,"ECM organization",0.128853723696874,1.45470307310765
17,7.15404695824561,"Fibroblast activation",0.0805711786368649,1.31729651328622
17,7.15404695824561,"Inflammation",0.061260983130163,-0.34692395968356
17,7.15404695824561,"TGF-beta",0.167400851466917,0.281423477582058
17,7.15404695824561,"TGF-beta/SMAD",0.177885901399408,-0.759273067865809
18,7.44968620443067,"YAP/TEAD",0.277576440775867,0.889765223114509
18,7.44968620443067,"Integrin/FAK",0.117094923457596,-0.857414748424205
18,7.44968620443067,"RhoA/ROCK",0.145479362730268,-1.14690662266466
18,7.44968620443067,"Myofibroblast",0.372755405350381,0.731891748618723
18,7.44968620443067,"ECM organization",0.123985355492104,1.22519193397243
18,7.44968620443067,"Fibroblast activation",0.079380602576775,1.2135287084872
18,7.44968620443067,"Inflammation",0.0619402278762839,-0.285780557607403
18,7.44968620443067,"TGF-beta",0.169400099161811,0.403820109702219
18,7.44968620443067,"TGF-beta/SMAD",0.182085337890653,-0.536877936575709
19,7.75855549139798,"YAP/TEAD",0.28586625892042,1.0587133601755
19,7.75855549139798,"Integrin/FAK",0.122070406322792,-0.757191912164142
19,7.75855549139798,"RhoA/ROCK",0.140752628717202,-1.2769658934069
19,7.75855549139798,"Myofibroblast",0.334929150209699,0.389722400214063
19,7.75855549139798,"ECM organization",0.117058776717054,0.898649873449113
19,7.75855549139798,"Fibroblast activation",0.0819119064900833,1.434151194667
19,7.75855549139798,"Inflammation",0.0564822328839382,-0.777091508855104
19,7.75855549139798,"TGF-beta",0.178051529775568,0.933472324807658
19,7.75855549139798,"TGF-beta/SMAD",0.187708286457365,-0.239095987178859
20,8.16653335575379,"YAP/TEAD",0.272663222717025,0.789632865137358
20,8.16653335575379,"Integrin/FAK",0.105992422800482,-1.08105617893111
20,8.16653335575379,"RhoA/ROCK",0.155959737291808,-0.858532056037569
20,8.16653335575379,"Myofibroblast",0.265639887617574,-0.237055528090251
20,8.16653335575379,"ECM organization",0.106523800062597,0.40199588364644
20,8.16653335575379,"Fibroblast activation",0.0859837860379501,1.78904662407475
20,8.16653335575379,"Inflammation",0.0641294748962011,-0.0887116637406709
20,8.16653335575379,"TGF-beta",0.191593490311416,1.76252935767314
20,8.16653335575379,"TGF-beta/SMAD",0.179492907151116,-0.674168731633983
21,8.7729417766845,"YAP/TEAD",0.277875146732751,0.89585290972772
21,8.7729417766845,"Integrin/FAK",0.126731834207974,-0.663295191718656
21,8.7729417766845,"RhoA/ROCK",0.162568579675069,-0.67668530552413
21,8.7729417766845,"Myofibroblast",0.36726454660206,0.682222450055932
21,8.7729417766845,"ECM organization",0.110151292043074,0.573007972630914
21,8.7729417766845,"Fibroblast activation",0.0798111491657761,1.25105413496098
21,8.7729417766845,"Inflammation",0.0603994502591359,-0.424476345676789
21,8.7729417766845,"TGF-beta",0.189273075818796,1.62047046234721
21,8.7729417766845,"TGF-beta/SMAD",0.191801181729622,-0.0223431006122958
22,9.60705693670711,"YAP/TEAD",0.269015865769811,0.715299007544461
22,9.60705693670711,"Integrin/FAK",0.169479112851329,0.19777771800927
22,9.60705693670711,"RhoA/ROCK",0.187409548416637,0.00683068461375976
22,9.60705693670711,"Myofibroblast",0.590205220082251,2.69890278740106
22,9.60705693670711,"ECM organization",0.120545893673363,1.06304421489523
22,9.60705693670711,"Fibroblast activation",0.0773734621599244,1.03859107790503
22,9.60705693670711,"Inflammation",0.0589379197034397,-0.556038571110068
22,9.60705693670711,"TGF-beta",0.175658790269646,0.786985594917391
22,9.60705693670711,"TGF-beta/SMAD",0.214804872412826,1.19589387482787
23,10.6568899121328,"YAP/TEAD",0.265777264342544,0.649295668474905
23,10.6568899121328,"Integrin/FAK",0.173906245751421,0.28695495522801
23,10.6568899121328,"RhoA/ROCK",0.195302087847395,0.223999224208177
23,10.6568899121328,"Myofibroblast",0.518010708905086,2.04584451462174
23,10.6568899121328,"ECM organization",0.109070178699422,0.522040678334482
23,10.6568899121328,"Fibroblast activation",0.0665012869285265,0.090997895939552
23,10.6568899121328,"Inflammation",0.0600161392705135,-0.458980753743835
23,10.6568899121328,"TGF-beta",0.171485574518351,0.531495715212257
23,10.6568899121328,"TGF-beta/SMAD",0.201522986674436,0.492507425544193
24,11.8308742076967,"YAP/TEAD",0.288169147925246,1.1056466945912
24,11.8308742076967,"Integrin/FAK",0.235329599115389,1.52422636255257
24,11.8308742076967,"RhoA/ROCK",0.218105085320883,0.85143906193566
24,11.8308742076967,"Myofibroblast",0.517005985585732,2.03675597222621
24,11.8308742076967,"ECM organization",0.0996455974610988,0.0777344375368504
24,11.8308742076967,"Fibroblast activation",0.0692752957139262,0.332773967039453
24,11.8308742076967,"Inflammation",0.0700663545565227,0.445706927233906
24,11.8308742076967,"TGF-beta",0.198387355275774,2.17845890599287
24,11.8308742076967,"TGF-beta/SMAD",0.231971773405144,2.10502423267226
25,12.235177727609,"YAP/TEAD",0.300741582664108,1.36187540677923
25,12.235177727609,"Integrin/FAK",0.225028777043623,1.31673341527219
25,12.235177727609,"RhoA/ROCK",0.220764975102818,0.924627721237608
25,12.235177727609,"Myofibroblast",0.478766440001629,1.69084807446736
25,12.235177727609,"ECM organization",0.0906343567771507,-0.34708554883317
25,12.235177727609,"Fibroblast activation",0.0591336667067882,-0.551146526941733
25,12.235177727609,"Inflammation",0.070154703873151,0.45365984526619
25,12.235177727609,"TGF-beta",0.198654942204035,2.19484093754515
25,12.235177727609,"TGF-beta/SMAD",0.227187498238764,1.85165702353048
26,12.4718642159864,"YAP/TEAD",0.30712212823045,1.49191219022479
26,12.4718642159864,"Integrin/FAK",0.21863710108673,1.18798372198392
26,12.4718642159864,"RhoA/ROCK",0.214037574711986,0.739518767274015
26,12.4718642159864,"Myofibroblast",0.449037012907692,1.42192114370609
26,12.4718642159864,"ECM organization",0.0896306212766503,-0.394404993135804
26,12.4718642159864,"Fibroblast activation",0.0630011392083414,-0.214066734176144
26,12.4718642159864,"Inflammation",0.0674171343502585,0.207232743686719
26,12.4718642159864,"TGF-beta",0.185543573243057,1.39214529987748
26,12.4718642159864,"TGF-beta/SMAD",0.219348860821835,1.43653589927781
27,12.6871811931117,"YAP/TEAD",0.302373111106971,1.39512627985958
27,12.6871811931117,"Integrin/FAK",0.204984093319194,0.912966563043502
27,12.6871811931117,"RhoA/ROCK",0.205845063081036,0.514096290501837
27,12.6871811931117,"Myofibroblast",0.393655075532391,0.920946321995188
27,12.6871811931117,"ECM organization",0.0927443617656516,-0.247612865559676
27,12.6871811931117,"Fibroblast activation",0.0546789608766433,-0.939408193302346
27,12.6871811931117,"Inflammation",0.0622980437132712,-0.25357114014032
27,12.6871811931117,"TGF-beta",0.177445827315361,0.896390405751057
27,12.6871811931117,"TGF-beta/SMAD",0.218300898414519,1.3810375633349
28,12.8920667117335,"YAP/TEAD",0.317273472581937,1.69879860038995
28,12.8920667117335,"Integrin/FAK",0.203382548875656,0.880706110967442
28,12.8920667117335,"RhoA/ROCK",0.209671369467634,0.61937968848903
28,12.8920667117335,"Myofibroblast",0.397941691436948,0.959722261232843
28,12.8920667117335,"ECM organization",0.0827240045163558,-0.720005977603772
28,12.8920667117335,"Fibroblast activation",0.0536300259817313,-1.03083088780361
28,12.8920667117335,"Inflammation",0.0664791381171782,0.122797374620288
28,12.8920667117335,"TGF-beta",0.18190115748139,1.16915170926437
28,12.8920667117335,"TGF-beta/SMAD",0.214018548360176,1.15425146845018
29,13.1081242165884,"YAP/TEAD",0.302183290167508,1.39125769148549
29,13.1081242165884,"Integrin/FAK",0.180916968032557,0.42817430826045
29,13.1081242165884,"RhoA/ROCK",0.213551589086122,0.726146545372737
29,13.1081242165884,"Myofibroblast",0.391866525509996,0.9047674273762
29,13.1081242165884,"ECM organization",0.077069760498551,-0.986565927650985
29,13.1081242165884,"Fibroblast activation",0.0544810887767918,-0.956654259405018
29,13.1081242165884,"Inflammation",0.0681303137176199,0.271430829958323
29,13.1081242165884,"TGF-beta",0.180689674456211,1.09498308947237
29,13.1081242165884,"TGF-beta/SMAD",0.209785404524978,0.930071252613779
30,13.3300577792178,"YAP/TEAD",0.295977426447297,1.26478095869094
30,13.3300577792178,"Integrin/FAK",0.181137667563967,0.432619933659726
30,13.3300577792178,"RhoA/ROCK",0.213343601546978,0.7204236281132
30,13.3300577792178,"Myofibroblast",0.358032696771041,0.598712834062986
30,13.3300577792178,"ECM organization",0.0747388380959095,-1.09645339576441
30,13.3300577792178,"Fibroblast activation",0.048518785995397,-1.47631452464313
30,13.3300577792178,"Inflammation",0.0646670381800721,-0.0403219659258369
30,13.3300577792178,"TGF-beta",0.178635206691766,0.969205810444021
30,13.3300577792178,"TGF-beta/SMAD",0.205061607486976,0.679906863976301
31,13.5327384020442,"YAP/TEAD",0.292352778140081,1.19090990768267
31,13.5327384020442,"Integrin/FAK",0.178293045472261,0.375319747558587
31,13.5327384020442,"RhoA/ROCK",0.202323328127683,0.417193380688316
31,13.5327384020442,"Myofibroblast",0.39214849953174,0.907318112526718
31,13.5327384020442,"ECM organization",0.0709866736527042,-1.27334296108919
31,13.5327384020442,"Fibroblast activation",0.0553879265800285,-0.877616412681022
31,13.5327384020442,"Inflammation",0.0650104936630188,-0.00940522080708754
31,13.5327384020442,"TGF-beta",0.174217210603878,0.698730149394799
31,13.5327384020442,"TGF-beta/SMAD",0.19720692927614,0.263936246113172
32,13.7512505813338,"YAP/TEAD",0.278094081313235,0.900314839876974
32,13.7512505813338,"Integrin/FAK",0.187015435371745,0.5510178010696
32,13.7512505813338,"RhoA/ROCK",0.207749145564704,0.566488402809053
32,13.7512505813338,"Myofibroblast",0.391271020807036,0.899380601336297
32,13.7512505813338,"ECM organization",0.0692226591166188,-1.35650449871311
32,13.7512505813338,"Fibroblast activation",0.0547967418884597,-0.929142677765041
32,13.7512505813338,"Inflammation",0.067393826391008,0.20513463702904
32,13.7512505813338,"TGF-beta",0.167840893718471,0.308363455914088
32,13.7512505813338,"TGF-beta/SMAD",0.193358222575987,0.0601151778193755
33,13.9378317442696,"YAP/TEAD",0.275341677691032,0.844220308452705
33,13.9378317442696,"Integrin/FAK",0.168615348360841,0.180378617370625
33,13.9378317442696,"RhoA/ROCK",0.213968586216201,0.737620502335348
33,13.9378317442696,"Myofibroblast",0.365714198460849,0.668198285852905
33,13.9378317442696,"ECM organization",0.069883582064043,-1.32534638326997
33,13.9378317442696,"Fibroblast activation",0.0483554123338452,-1.49055378813036
33,13.9378317442696,"Inflammation",0.0683514631698453,0.291337984122653
33,13.9378317442696,"TGF-beta",0.166851228228687,0.247774803900393
33,13.9378317442696,"TGF-beta/SMAD",0.199341221935656,0.376964814878068
34,14.1547675537193,"YAP/TEAD",0.25747230710466,0.480038993690823
34,14.1547675537193,"Integrin/FAK",0.186956068557341,0.549821955222978
34,14.1547675537193,"RhoA/ROCK",0.218442617924335,0.860726498913361
34,14.1547675537193,"Myofibroblast",0.359879270328596,0.615416598911504
34,14.1547675537193,"ECM organization",0.0642750303636264,-1.58975224484802
34,14.1547675537193,"Fibroblast activation",0.0504566255846497,-1.30741699094485
34,14.1547675537193,"Inflammation",0.0707062740254246,0.50331039580232
34,14.1547675537193,"TGF-beta",0.168087548569449,0.323463997549259
34,14.1547675537193,"TGF-beta/SMAD",0.196830079003078,0.243978886089023
35,15.4437063757174,"YAP/TEAD",0.217817781214481,-0.328128104592877
35,15.4437063757174,"Integrin/FAK",0.218138601118453,1.17794226830999
35,15.4437063757174,"RhoA/ROCK",0.220271835114429,0.911058642231579
35,15.4437063757174,"Myofibroblast",0.282440245938353,-0.0850825760175226
35,15.4437063757174,"ECM organization",0.0656608481733221,-1.52442016420846
35,15.4437063757174,"Fibroblast activation",0.0550813919983076,-0.904333244731014
35,15.4437063757174,"Inflammation",0.0746404366183902,0.857450912351668
35,15.4437063757174,"TGF-beta",0.15834741562264,-0.27284003828216
35,15.4437063757174,"TGF-beta/SMAD",0.200392002320279,0.432612386184976
36,16.2546194456389,"YAP/TEAD",0.195370581713839,-0.785606480081988
36,16.2546194456389,"Integrin/FAK",0.25027598770971,1.82529652947971
36,16.2546194456389,"RhoA/ROCK",0.231320214957932,1.2150622568537
36,16.2546194456389,"Myofibroblast",0.237679669367645,-0.489978520975711
36,16.2546194456389,"ECM organization",0.0709436651914805,-1.27537052361378
36,16.2546194456389,"Fibroblast activation",0.0587338191686089,-0.585996296462569
36,16.2546194456389,"Inflammation",0.078347153296205,1.19111748763011
36,16.2546194456389,"TGF-beta",0.167085933050469,0.262143748679902
36,16.2546194456389,"TGF-beta/SMAD",0.215497661295602,1.23258281508509
37,16.3527018787591,"YAP/TEAD",0.208523542454676,-0.517546532897128
37,16.3527018787591,"Integrin/FAK",0.23408063010396,1.49906795680225
37,16.3527018787591,"RhoA/ROCK",0.239395957171942,1.43727174445191
37,16.3527018787591,"Myofibroblast",0.213428885540942,-0.709346652169882
37,16.3527018787591,"ECM organization",0.0646356952335783,-1.57274929813836
37,16.3527018787591,"Fibroblast activation",0.0525525196929852,-1.12474379768682
37,16.3527018787591,"Inflammation",0.0768025315227445,1.05207566111671
37,16.3527018787591,"TGF-beta",0.166535060135984,0.228418568137513
37,16.3527018787591,"TGF-beta/SMAD",0.208405787865269,0.857009062292412
38,16.4554333524507,"YAP/TEAD",0.198280198997559,-0.726307903071817
38,16.4554333524507,"Integrin/FAK",0.246864435199536,1.75657647197304
38,16.4554333524507,"RhoA/ROCK",0.233590191982208,1.27752220394673
38,16.4554333524507,"Myofibroblast",0.251164542530233,-0.367996837983259
38,16.4554333524507,"ECM organization",0.0710924255970979,-1.26835746118395
38,16.4554333524507,"Fibroblast activation",0.0579696863590439,-0.652596312103303
38,16.4554333524507,"Inflammation",0.0791937513990299,1.26732549438107
38,16.4554333524507,"TGF-beta",0.155961002602763,-0.418939452190018
38,16.4554333524507,"TGF-beta/SMAD",0.210273131366732,0.955900450229157
39,16.5874201736205,"YAP/TEAD",0.198177718981162,-0.728396466120404
39,16.5874201736205,"Integrin/FAK",0.217688138419846,1.16886844562646
39,16.5874201736205,"RhoA/ROCK",0.231507505948341,1.22021569463163
39,16.5874201736205,"Myofibroblast",0.253154647990553,-0.34999470993538
39,16.5874201736205,"ECM organization",0.068985010997134,-1.36770802488906
39,16.5874201736205,"Fibroblast activation",0.0545661950562978,-0.949236596565159
39,16.5874201736205,"Inflammation",0.0746803804954755,0.861046530206724
39,16.5874201736205,"TGF-beta",0.158249940874692,-0.278807573418542
39,16.5874201736205,"TGF-beta/SMAD",0.201135298027112,0.471976083350814
40,16.7343839696647,"YAP/TEAD",0.216059317296764,-0.363965947812952
40,16.7343839696647,"Integrin/FAK",0.236132637246105,1.54040223156184
40,16.7343839696647,"RhoA/ROCK",0.233453237042427,1.27375379651294
40,16.7343839696647,"Myofibroblast",0.278129199071623,-0.124079513246558
40,16.7343839696647,"ECM organization",0.0752196889824633,-1.07378447877103
40,16.7343839696647,"Fibroblast activation",0.0569022104532396,-0.745634997437533
40,16.7343839696647,"Inflammation",0.0794468692086349,1.29011033606546
40,16.7343839696647,"TGF-beta",0.157416875440706,-0.329808959447906
40,16.7343839696647,"TGF-beta/SMAD",0.213785089778589,1.14188789252496
41,16.8771793172865,"YAP/TEAD",0.207011379940003,-0.548364704699292
41,16.8771793172865,"Integrin/FAK",0.211212623831924,1.03842996240212
41,16.8771793172865,"RhoA/ROCK",0.228671056719786,1.14216888320887
41,16.8771793172865,"Myofibroblast",0.219503033511136,-0.654401026562879
41,16.8771793172865,"ECM organization",0.0739384614480753,-1.13418582446643
41,16.8771793172865,"Fibroblast activation",0.0608204427714982,-0.404131098621029
41,16.8771793172865,"Inflammation",0.0791919397851355,1.26716241879251
41,16.8771793172865,"TGF-beta",0.14753802842951,-0.934605256819563
41,16.8771793172865,"TGF-beta/SMAD",0.201480391863589,0.490251675619117
42,17.0369322275223,"YAP/TEAD",0.229162202575043,-0.0969265484813793
42,17.0369322275223,"Integrin/FAK",0.203794037940379,0.888994874545558
42,17.0369322275223,"RhoA/ROCK",0.221992970327792,0.958416837145885
42,17.0369322275223,"Myofibroblast",0.192163768883098,-0.901706987167415
42,17.0369322275223,"ECM organization",0.0770999104847178,-0.985144556592142
42,17.0369322275223,"Fibroblast activation",0.0572266781438564,-0.717355157860571
42,17.0369322275223,"Inflammation",0.0747264661855197,0.865195014081529
42,17.0369322275223,"TGF-beta",0.146564218207221,-0.994223228037837
42,17.0369322275223,"TGF-beta/SMAD",0.200767118453459,0.452477909062049
43,17.2207898657805,"YAP/TEAD",0.224815852266833,-0.185506029331535
43,17.2207898657805,"Integrin/FAK",0.196547247110854,0.743020312800236
43,17.2207898657805,"RhoA/ROCK",0.225827011501389,1.06391306300823
43,17.2207898657805,"Myofibroblast",0.24267091242606,-0.444828654073072
43,17.2207898657805,"ECM organization",0.0735475592236275,-1.15261426106981
43,17.2207898657805,"Fibroblast activation",0.0521920488190033,-1.15616158991445
