"pseudotime_bin","mean_pseudotime","program","mean_UCell","scaled_score"
29,18.5590921762688,"Myofibroblast",0.766455782261537,1.16964283665241
29,18.5590921762688,"ECM organization",0.13344028736688,0.0570138418409597
29,18.5590921762688,"Fibroblast activation",0.0784928930562689,0.084672157032745
29,18.5590921762688,"Inflammation",0.0604666714112917,-0.338560822325001
29,18.5590921762688,"TGF-beta",0.152731523204702,0.237066675637754
29,18.5590921762688,"TGF-beta/SMAD",0.201665873229011,0.37290698493508
30,18.8126673502713,"YAP/TEAD",0.132897163390243,-0.922168073050738
30,18.8126673502713,"Integrin/FAK",0.232354202293215,0.684537603610675
30,18.8126673502713,"RhoA/ROCK",0.213561899785056,0.880822395248165
30,18.8126673502713,"Myofibroblast",0.785960386466131,1.29326126242679
30,18.8126673502713,"ECM organization",0.136598616989421,0.357377967444373
30,18.8126673502713,"Fibroblast activation",0.0893285659733289,1.45472438882298
30,18.8126673502713,"Inflammation",0.0626881527025582,-0.150568274984704
30,18.8126673502713,"TGF-beta",0.151125941554544,0.132716469689415
30,18.8126673502713,"TGF-beta/SMAD",0.207138180163673,0.698918744874969
31,19.0708391677146,"YAP/TEAD",0.136564776054395,-0.846783703471404
31,19.0708391677146,"Integrin/FAK",0.222924916472034,0.537811529658642
31,19.0708391677146,"RhoA/ROCK",0.199436797205279,0.352216095716458
31,19.0708391677146,"Myofibroblast",0.741273540365164,1.01004005425061
31,19.0708391677146,"ECM organization",0.133864942639781,0.0973994965926032
31,19.0708391677146,"Fibroblast activation",0.0830359936131451,0.65909749312756
31,19.0708391677146,"Inflammation",0.0644070955784702,-0.00510297161007794
31,19.0708391677146,"TGF-beta",0.145779267429572,-0.214775385380508
31,19.0708391677146,"TGF-beta/SMAD",0.192349596110877,-0.182108648441278
32,19.3666359785817,"YAP/TEAD",0.14180974734608,-0.738978193323106
32,19.3666359785817,"Integrin/FAK",0.210721678260533,0.347920877680203
32,19.3666359785817,"RhoA/ROCK",0.200217237801539,0.381422667014833
32,19.3666359785817,"Myofibroblast",0.711259716420278,0.819815139732126
32,19.3666359785817,"ECM organization",0.13484909513162,0.190994573104498
32,19.3666359785817,"Fibroblast activation",0.0833912449382325,0.704015134561364
32,19.3666359785817,"Inflammation",0.0694905989288984,0.425087797052697
32,19.3666359785817,"TGF-beta",0.14348546757773,-0.363854372998816
32,19.3666359785817,"TGF-beta/SMAD",0.193890184207028,-0.0903283732181515
33,19.6741391025945,"YAP/TEAD",0.142332796960825,-0.728227394621905
33,19.6741391025945,"Integrin/FAK",0.203058124029991,0.228670783230823
33,19.6741391025945,"RhoA/ROCK",0.188738257364887,-0.0481573191654434
33,19.6741391025945,"Myofibroblast",0.671540047892793,0.568075455904497
33,19.6741391025945,"ECM organization",0.137635612344045,0.455998516966289
33,19.6741391025945,"Fibroblast activation",0.0800278043370435,0.2787448871642
33,19.6741391025945,"Inflammation",0.0714298127412592,0.589193497990354
33,19.6741391025945,"TGF-beta",0.145052766583268,-0.261992238491693
33,19.6741391025945,"TGF-beta/SMAD",0.187428070834961,-0.475307684231335
34,20.0264352462933,"YAP/TEAD",0.145134709581076,-0.670636684850794
34,20.0264352462933,"Integrin/FAK",0.198612603432592,0.159495471727998
34,20.0264352462933,"RhoA/ROCK",0.18973144197208,-0.0109891898017664
34,20.0264352462933,"Myofibroblast",0.648698056338241,0.423304969515439
34,20.0264352462933,"ECM organization",0.138843948179314,0.57091392478359
34,20.0264352462933,"Fibroblast activation",0.082591985845885,0.602957571119658
34,20.0264352462933,"Inflammation",0.073051862964541,0.726459274023421
34,20.0264352462933,"TGF-beta",0.144595722231795,-0.291696534252054
34,20.0264352462933,"TGF-beta/SMAD",0.189996066189993,-0.322319795356053
35,20.3913317898157,"YAP/TEAD",0.146122908233635,-0.65032517999359
35,20.3913317898157,"Integrin/FAK",0.190909870508533,0.0396357302712742
35,20.3913317898157,"RhoA/ROCK",0.178964926438354,-0.413906471498651
35,20.3913317898157,"Myofibroblast",0.603498666706955,0.136835306579859
35,20.3913317898157,"ECM organization",0.137865101772797,0.477823468709887
35,20.3913317898157,"Fibroblast activation",0.0727466182893307,-0.641881387835575
35,20.3913317898157,"Inflammation",0.0773600857390131,1.09104203106331
35,20.3913317898157,"TGF-beta",0.143381400222068,-0.370617934350375
35,20.3913317898157,"TGF-beta/SMAD",0.184469429084408,-0.651568266038235
36,20.7279339922262,"YAP/TEAD",0.132781794330237,-0.924539376853482
36,20.7279339922262,"Integrin/FAK",0.183964984673228,-0.0684313971850254
36,20.7279339922262,"RhoA/ROCK",0.174891504346652,-0.566346892101908
36,20.7279339922262,"Myofibroblast",0.590579699197003,0.054956053381047
36,20.7279339922262,"ECM organization",0.137593589733681,0.452002073869436
36,20.7279339922262,"Fibroblast activation",0.0778104157884064,-0.00161962301064116
36,20.7279339922262,"Inflammation",0.0807109894318643,1.37461179308995
36,20.7279339922262,"TGF-beta",0.145104611890781,-0.258622700408167
36,20.7279339922262,"TGF-beta/SMAD",0.179684191705798,-0.936647973400737
37,21.0335403651031,"YAP/TEAD",0.126481001697265,-1.05404631337632
37,21.0335403651031,"Integrin/FAK",0.193387712687339,0.0781926328473245
37,21.0335403651031,"RhoA/ROCK",0.174679423975681,-0.574283614647397
37,21.0335403651031,"Myofibroblast",0.62419077043942,0.267979997471091
37,21.0335403651031,"ECM organization",0.140022107202543,0.682959451098546
37,21.0335403651031,"Fibroblast activation",0.0758911564073467,-0.244288963302859
37,21.0335403651031,"Inflammation",0.0870661637626496,1.91241754276377
37,21.0335403651031,"TGF-beta",0.143845631625672,-0.340446536608621
37,21.0335403651031,"TGF-beta/SMAD",0.185085720623564,-0.614852801844588
38,21.301307029029,"YAP/TEAD",0.121730345778789,-1.15169163045219
38,21.301307029029,"Integrin/FAK",0.21182725727286,0.36512443593465
38,21.301307029029,"RhoA/ROCK",0.190424376898958,0.014942640812887
38,21.301307029029,"Myofibroblast",0.648587766941887,0.422605965248861
38,21.301307029029,"ECM organization",0.139790115838135,0.660896559745902
38,21.301307029029,"Fibroblast activation",0.087718826357889,1.251190434853
38,21.301307029029,"Inflammation",0.0880371888100233,1.99459040323515
38,21.301307029029,"TGF-beta",0.150213417774241,0.0734095858581894
38,21.301307029029,"TGF-beta/SMAD",0.18875117738829,-0.396483835132793
39,21.6282990803574,"YAP/TEAD",0.116398523621707,-1.26128227941829
39,21.6282990803574,"Integrin/FAK",0.225992961287079,0.585552385006267
39,21.6282990803574,"RhoA/ROCK",0.196590445404805,0.245696551244745
39,21.6282990803574,"Myofibroblast",0.678664667356605,0.613230652755426
39,21.6282990803574,"ECM organization",0.137552394496098,0.448084315752211
39,21.6282990803574,"Fibroblast activation",0.0864892620493919,1.09572548700156
39,21.6282990803574,"Inflammation",0.0870373992687343,1.90998335144046
39,21.6282990803574,"TGF-beta",0.143360418666652,-0.371981570779929
39,21.6282990803574,"TGF-beta/SMAD",0.190124552419526,-0.314665249966252
