"pseudotime_bin","mean_pseudotime","program","mean_UCell","scaled_score"
27,14.0765025031203,"Integrin/FAK",0.13478644691137,0.48098184378591
27,14.0765025031203,"RhoA/ROCK",0.175751106819709,0.448564531954331
27,14.0765025031203,"Myofibroblast",0.416838706137773,0.451575980493766
27,14.0765025031203,"ECM organization",0.145888276563717,0.909581140408858
27,14.0765025031203,"Fibroblast activation",0.107345483598967,0.930847199570004
27,14.0765025031203,"Inflammation",0.0808470293470054,0.890164682671103
27,14.0765025031203,"TGF-beta",0.164790933408673,0.725272887566785
27,14.0765025031203,"TGF-beta/SMAD",0.212771757249148,1.03955079528654
28,14.3413206334484,"YAP/TEAD",0.131024112589978,-0.858871294398158
28,14.3413206334484,"Integrin/FAK",0.123922900714083,-0.310320181653949
28,14.3413206334484,"RhoA/ROCK",0.167432056300255,-0.152105077392826
28,14.3413206334484,"Myofibroblast",0.415784523501611,0.443540894969186
28,14.3413206334484,"ECM organization",0.14632371008192,0.938964453243613
28,14.3413206334484,"Fibroblast activation",0.114071740814928,1.30722429507224
28,14.3413206334484,"Inflammation",0.0839706174257422,1.11897336372094
28,14.3413206334484,"TGF-beta",0.162421084466209,0.486122058343559
28,14.3413206334484,"TGF-beta/SMAD",0.206125559294968,0.630641430616144
29,14.6424909133791,"YAP/TEAD",0.128372283612549,-0.913937240641815
29,14.6424909133791,"Integrin/FAK",0.131792987579883,0.262937902234918
29,14.6424909133791,"RhoA/ROCK",0.172140368189695,0.187854375515959
29,14.6424909133791,"Myofibroblast",0.412122708426407,0.415630174098677
29,14.6424909133791,"ECM organization",0.146509715675915,0.951516221375615
29,14.6424909133791,"Fibroblast activation",0.112713149775813,1.23120244029333
29,14.6424909133791,"Inflammation",0.0873522116429074,1.36668147797018
29,14.6424909133791,"TGF-beta",0.162825024714805,0.526885266359608
29,14.6424909133791,"TGF-beta/SMAD",0.20683129927172,0.674062298833711
30,14.9758190502829,"YAP/TEAD",0.107850982902764,-1.3400676024988
30,14.9758190502829,"Integrin/FAK",0.132514397670552,0.315485500924354
30,14.9758190502829,"RhoA/ROCK",0.174153733440986,0.33322761446168
30,14.9758190502829,"Myofibroblast",0.397138423193586,0.301418452865285
30,14.9758190502829,"ECM organization",0.142188448726197,0.65991455701572
30,14.9758190502829,"Fibroblast activation",0.110047278336286,1.08202988902504
30,14.9758190502829,"Inflammation",0.0924274777362433,1.73845423145782
30,14.9758190502829,"TGF-beta",0.155878268754311,-0.174139351115124
30,14.9758190502829,"TGF-beta/SMAD",0.207204698056866,0.69703577345113
31,15.4123742922939,"YAP/TEAD",0.141577181448764,-0.639733964114227
31,15.4123742922939,"Integrin/FAK",0.117725054650958,-0.761772042220387
31,15.4123742922939,"RhoA/ROCK",0.165231991457067,-0.3109587935478
31,15.4123742922939,"Myofibroblast",0.380494878004812,0.174559686237443
31,15.4123742922939,"ECM organization",0.146393645306634,0.943683723809756
31,15.4123742922939,"Fibroblast activation",0.11235877287887,1.21137278720363
31,15.4123742922939,"Inflammation",0.0841389274133261,1.13130238576093
31,15.4123742922939,"TGF-beta",0.158653952260962,0.105965849002295
31,15.4123742922939,"TGF-beta/SMAD",0.209194739587623,0.819473688123508
32,15.6935006857099,"YAP/TEAD",0.119252502537507,-1.10331196227977
32,15.6935006857099,"Integrin/FAK",0.121635498610391,-0.476934828913248
